X,Y
7.85342693328857E+00,3.2871789932251E+00
1.14864349365234E+01,4.24610471725464E+00
8.17013454437256E+00,7.64586329460144E-01
1.13497924804688E+01,3.43081212043762E+00
9.20824337005615E+00,2.19631290435791E+00
9.17347526550293E+00,2.26712083816528E+00
1.11478071212769E+01,1.75730979442596E+00
3.97544622421265E+00,1.73992359638214E+00
6.41979885101318E+00,3.64445060491562E-01
1.07938051223755E+01,3.48594784736633E+00
7.06931161880493E+00,2.17671751976013E+00
1.04595470428467E+01,3.33589291572571E+00
7.59848546981812E+00,1.73488593101501E+00
4.87718343734741E+00,4.65038925409317E-01
1.02981901168823E+01,2.85863542556763E+00
7.30981826782227E+00,1.25328159332275E+00
1.01767177581787E+01,1.35718667507172E+00
1.16177940368652E+01,4.77922439575195E+00
4.27244806289673E+00,1.10232889652252E+00
9.98744869232178E+00,9.85292375087738E-01
1.12616300582886E+01,3.72791171073914E+00
1.15108909606934E+01,2.63105034828186E+00
1.06914339065552E+01,3.92510318756104E+00
1.07388935089111E+01,2.80868625640869E+00
9.15482521057129E+00,3.08630132675171E+00
1.28128299713135E+01,6.39069938659668E+00
6.36759948730469E+00,3.83066326379776E-01
5.46177625656128E+00,2.34314727783203E+00
9.91506290435791E+00,3.01025819778442E+00
6.94437980651855E+00,2.31487917900085E+00
1.18977212905884E+01,2.79261708259583E+00
9.33574867248535E+00,4.2581090927124E+00
7.581627368927E+00,7.58101977407932E-03
7.12884187698364E+00,1.10958111286163E+00
9.68740749359131E+00,1.65327000617981E+00
9.81921482086182E+00,4.75956869125366E+00
1.1323299407959E+01,3.66262578964233E+00
1.11570873260498E+01,4.99298000335693E+00
7.9367036819458E+00,2.25755763053894E+00
9.67207622528076E+00,4.61080408096313E+00
8.67224311828613E+00,3.10569167137146E+00
6.84278392791748E+00,1.94366908073425E+00
-1.42334628105164E+00,1.37637484073639E+00
1.01911315917969E+01,2.70778059959412E+00
8.84384155273438E+00,6.4198487997055E-01
8.65428829193115E+00,2.07245254516602E+00
5.20268297195435E+00,8.28045129776001E-01
8.91816234588623E+00,5.98723351955414E-01
7.10609149932861E+00,1.20463132858276E+00
1.11249914169312E+01,4.95359325408936E+00
1.07635936737061E+01,3.4931309223175E+00
5.03227519989014E+00,1.44108963012695E+00
7.11547994613647E+00,1.9126706123352E+00
9.60969161987305E+00,3.99928259849548E+00
1.10578699111938E+01,4.96372175216675E+00
9.11170291900635E+00,8.53082656860352E-01
1.0154613494873E+01,1.3990067243576E+00
1.07412185668945E+01,3.67209410667419E+00
8.20810317993164E+00,1.94779977202415E-01
1.1663890838623E+01,4.11503648757935E+00
1.233043384552E+01,4.58973741531372E+00
6.13714599609375E+00,2.09206342697144E-01
8.62861728668213E+00,1.32852923870087E+00
1.15936431884766E+01,3.56968283653259E+00
1.15870027542114E+01,4.75762367248535E+00
1.01107177734375E+01,1.74816274642944E+00
1.28574619293213E+01,6.03314352035522E+00
9.76809787750244E+00,4.72066497802734E+00
4.50433015823364E+00,1.56794273853302E+00
1.06653728485107E+01,5.38348913192749E+00
1.17608623504639E+01,5.27792930603027E+00
7.91637659072876E+00,1.50339126586914E+00
6.74469232559204E+00,5.16370892524719E-01
9.97597122192383E+00,8.23642611503601E-01
4.37394618988037E+00,1.54258787631989E+00
1.10245046615601E+01,1.96572601795197E+00
9.69275283813477E+00,4.13021230697632E+00
1.23745059967041E+01,4.02080917358398E+00
7.14013767242432E+00,1.86974775791168E+00
1.14149723052979E+01,4.18524599075317E+00
4.2803218960762E-01,3.00109553337097E+00
7.88958740234375E+00,2.1204297542572E+00
1.09718780517578E+01,1.8985720872879E+00
1.07501516342163E+01,1.3273708820343E+00
1.16073179244995E+01,4.28210878372192E+00
1.54924253001809E-02,1.87453198432922E+00
7.1587347984314E+00,9.11742210388184E-01
3.51712965965271E+00,4.93369787931442E-01
9.72219657897949E+00,1.30597531795502E+00
1.9329822063446E+00,1.93034183979034E+00
5.72242736816406E+00,5.96375703811646E-01
1.17996730804443E+01,3.1206521987915E+00
1.24759359359741E+01,3.34350824356079E+00
1.18140316009521E+00,1.88220977783203E+00
1.03675146102905E+01,1.38235998153687E+00
1.01700611114502E+01,4.67500448226929E+00
1.13998966217041E+01,4.36412143707275E+00
1.27815093994141E+01,6.09293699264526E+00
1.00842695236206E+01,1.54815435409546E+00
1.20086555480957E+01,3.07122540473938E+00
1.27642860412598E+01,6.41464948654175E+00
1.23485717773438E+01,4.05823802947998E+00
9.98539733886719E+00,1.87034368515015E+00
1.0017876625061E+01,2.14118027687073E+00
1.20256013870239E+01,6.39070320129395E+00
7.80392217636108E+00,1.06210744380951E+00
1.10527877807617E+01,3.73379588127136E+00
8.70730018615723E+00,1.75053906440735E+00
9.33745670318604E+00,2.06699585914612E+00
9.50307273864746E+00,1.50975561141968E+00
8.7627124786377E+00,1.25278770923615E+00
1.53201520442963E+00,3.15321683883667E+00
1.17970752716064E+01,6.38002157211304E+00
1.10604867935181E+01,1.62935769557953E+00
1.19761829376221E+01,4.89395570755005E+00
1.07715883255005E+01,4.56091833114624E+00
9.62399864196777E+00,4.66478967666626E+00
4.46182584762573E+00,1.0212197303772E+00
1.18740673065186E+01,6.11354637145996E+00
1.29147129058838E+01,5.38129758834839E+00
1.03790807723999E+01,1.73632776737213E+00
1.19105138778687E+01,5.71087026596069E+00
9.15828800201416E+00,1.96611106395721E+00
7.86501264572144E+00,9.36812937259674E-01
8.7579755783081E+00,4.10152345895767E-01
1.10992469787598E+01,5.46405935287476E+00
1.1075629234314E+01,3.45883178710938E+00
1.12788000106812E+01,5.41653203964233E+00
1.29809589385986E+01,5.59241962432861E+00
9.65687370300293E+00,2.37890553474426E+00
1.21558399200439E+01,5.70112180709839E+00
5.91381692886353E+00,1.5336457490921E+00
9.72830581665039E+00,4.40151596069336E+00
1.08432416915894E+01,2.9472599029541E+00
1.15876741409302E+01,4.79938888549805E+00
8.7922248840332E+00,1.98360121250153E+00
1.00423336029053E+01,1.11203277111053E+00
1.03467092514038E+01,2.04372787475586E+00
7.52456378936768E+00,7.77704954147339E-01
9.67958450317383E+00,9.70150411128998E-01
8.91369438171387E+00,3.05643701553345E+00
1.15546140670776E+01,3.46858358383179E+00
1.06927547454834E+01,3.23712372779846E+00
1.09198379516602E+01,2.81203770637512E+00
6.09493112564087E+00,1.06141757965088E+00
5.56628751754761E+00,1.50422260165215E-01
1.21871747970581E+01,5.78978300094604E+00
1.07206783294678E+01,5.38880300521851E+00
8.38821601867676E+00,2.20527935028076E+00
1.07299871444702E+01,3.97106266021729E+00
7.94076681137085E+00,1.52281665802002E+00
7.97104978561401E+00,1.21622753143311E+00
5.26356792449951E+00,1.41205239295959E+00
1.15145893096924E+01,4.44429302215576E+00
1.21972122192383E+01,5.84909200668335E+00
1.08215427398682E+01,1.92886555194855E+00
1.26426286697388E+01,5.10294628143311E+00
1.08162508010864E+01,5.17757558822632E+00
5.01021862030029E+00,6.08103930950165E-01
5.07861709594727E+00,1.0208785533905E+00
9.68277835845947E+00,1.49209332466125E+00
9.73949432373047E+00,3.53778147697449E+00
7.66606044769287E+00,5.35151898860931E-01
5.74770641326904E+00,2.68821716308594E-01
1.07009887695313E+01,5.14125633239746E+00
8.417160987854E+00,2.03537344932556E+00
1.04524822235107E+01,4.81071662902832E+00
1.10354051589966E+01,3.56590032577515E+00
5.81810283660889E+00,2.34207105636597E+00
1.00813474655151E+01,2.0370306968689E+00
8.9492073059082E+00,2.07960033416748E+00
9.70959854125977E+00,2.4380087852478E+00
4.90441799163818E+00,1.9532858133316E+00
1.08262701034546E+01,1.36389660835266E+00
9.98672103881836E+00,2.84134793281555E+00
1.08470487594604E+01,2.66339373588562E+00
8.1858081817627E+00,3.19479894638062E+00
1.26204614639282E+01,5.84075164794922E+00
8.42720890045166E+00,1.77057087421417E+00
9.91305732727051E+00,1.73376667499542E+00
2.28579521179199E+00,1.68557512760162E+00
1.1330738067627E+01,4.63969469070435E+00
1.07266693115234E+01,3.70572066307068E+00
1.23318109512329E+01,5.66531944274902E+00
1.0587308883667E+01,4.17646265029907E+00
7.59687948226929E+00,2.73598957061768E+00
1.13179740905762E+01,3.45120739936829E+00
9.39572334289551E+00,2.08063673973083E+00
1.04194297790527E+01,2.61308717727661E+00
1.08640937805176E+01,2.94257664680481E+00
1.23307991027832E+01,4.67673492431641E+00
1.19725284576416E+01,5.69799566268921E+00
9.44698524475098E+00,4.49717950820923E+00
1.09325246810913E+01,2.58358478546143E+00
1.1524600982666E+01,3.66888523101807E+00
1.04659538269043E+01,1.68094801902771E+00
1.14970779418945E+01,2.99741554260254E+00
7.02427577972412E+00,1.83959317207336E+00
1.07097291946411E+01,3.4679388999939E+00
1.10201721191406E+01,4.62192249298096E+00
9.27529048919678E+00,4.25337505340576E+00
1.17614593505859E+01,4.4477972984314E+00
7.61872720718384E+00,7.34070360660553E-01
1.23063373565674E+01,4.33103609085083E+00
1.0049633026123E+01,4.34593343734741E+00
6.2598237991333E+00,8.32024037837982E-01
9.77178287506104E+00,2.7669141292572E+00
5.59333324432373E+00,5.57458579540253E-01
2.78751730918884E+00,2.43085312843323E+00
1.10749273300171E+01,3.36188983917236E+00
1.23893308639526E+01,5.42682504653931E+00
9.68036842346191E+00,2.58966851234436E+00
1.09771757125854E+01,5.44310426712036E+00
1.05957698822021E+01,3.83475399017334E+00
7.91958618164063E+00,2.46394824981689E+00
1.17653312683105E+01,5.91216039657593E+00
1.10352029800415E+01,4.20740985870361E+00
5.59378004074097E+00,1.25406992435455E+00
1.22924699783325E+01,6.42858791351318E+00
1.00148296356201E+01,4.42686462402344E+00
9.3884744644165E+00,1.43707621097565E+00
1.01166019439697E+01,1.04122579097748E+00
1.25827379226685E+01,5.72678661346436E+00
8.53557777404785E+00,2.97252535820007E-01
8.62834548950195E+00,2.1333737373352E+00
1.20465822219849E+01,4.33576822280884E+00
9.36918354034424E+00,8.02317559719086E-01
1.17868719100952E+01,3.81997442245483E+00
5.0587043762207E+00,1.89670407772064E+00
9.41161632537842E+00,3.81418132781982E+00
1.24780836105347E+01,4.28769063949585E+00
7.63490104675293E+00,3.16870284080505E+00
5.97874641418457E+00,2.42230817675591E-01
1.00403385162354E+01,1.92125022411346E+00
1.21100149154663E+01,4.73378896713257E+00
1.01329336166382E+01,2.18814635276794E+00
5.91286993026733E+00,3.87902647256851E-01
9.42806243896484E+00,2.84736394882202E+00
1.02342662811279E+01,1.17668414115906E+00
7.96268796920776E+00,1.66785728931427E+00
8.1809253692627E+00,2.38950085639954E+00
1.09516305923462E+01,4.42622184753418E+00
9.90789794921875E+00,2.00262331962585E+00
1.04209432601929E+01,2.71673941612244E+00
7.29958915710449E+00,1.17629325389862E+00
1.06173162460327E+01,3.0141499042511E+00
4.92344808578491E+00,8.64410817623138E-01
1.05281219482422E+01,2.57830667495728E+00
1.00189180374146E+01,6.87227427959442E-01
9.84697341918945E+00,1.80774998664856E+00
1.19462490081787E+01,6.20768547058105E+00
1.20248804092407E+01,5.01341390609741E+00
7.25624322891235E+00,1.29512977600098E+00
8.16878890991211E+00,6.07739269733429E-01
9.88632202148438E+00,4.74959278106689E+00
1.05250616073608E+01,3.6806218624115E+00
6.03642749786377E+00,2.23800325393677E+00
1.05981521606445E+01,4.34212827682495E+00
7.77518653869629E+00,1.41190886497498E+00
9.47061824798584E+00,2.00144052505493E+00
8.96063709259033E+00,2.72873616218567E+00
1.20293674468994E+01,5.50044202804565E+00
9.47505760192871E+00,1.42215323448181E+00
8.09003162384033E+00,1.69097065925598E+00
8.94459247589111E+00,3.45334267616272E+00
6.79805374145508E+00,4.62037026882172E-01
3.88852190971375E+00,6.35787427425385E-01
1.22845773696899E+01,3.10724472999573E+00
4.82670974731445E+00,5.95086693763733E-01
1.00061359405518E+01,1.42309427261353E+00
6.67748641967773E+00,1.90618360042572E+00
9.12512683868408E+00,5.65682709217072E-01
1.0672511100769E+01,4.71513223648071E+00
5.38087177276611E+00,4.61068153381348E-01
9.70122146606445E+00,2.86193895339966E+00
7.4500207901001E+00,2.64264583587646E+00
1.29926977157593E+01,5.46660852432251E+00
8.6766529083252E+00,2.25696587562561E+00
7.86718273162842E+00,1.17721796035767E+00
9.24628734588623E+00,2.1510214805603E+00
7.87748908996582E+00,2.35814690589905E+00
8.72730445861816E+00,3.64243578910828E+00
8.35006427764893E+00,2.76250171661377E+00
1.19752626419067E+01,5.81484508514404E+00
1.1648401260376E+01,3.95943164825439E+00
6.87787389755249E+00,6.63341045379639E-01
1.12040719985962E+01,3.3520712852478E+00
6.98088932037354E+00,8.73607873916626E-01
9.00367796421051E-01,2.24037647247314E+00
5.14584064483643E+00,6.63049697875977E-01
1.21114225387573E+01,5.88914823532104E+00
7.00539445877075E+00,2.31792688369751E+00
9.6529655456543E+00,3.93201851844788E+00
1.25065813064575E+01,4.7836332321167E+00
9.93329524993896E+00,1.82922410964966E+00
1.13207216262817E+01,4.17479753494263E+00
1.07323141098022E+01,2.20505905151367E+00
1.08642444610596E+01,3.94060564041138E+00
1.00094022750854E+01,1.19759047031403E+00
9.69704341888428E+00,2.47895741462708E+00
1.07591428756714E+01,2.97915697097778E+00
6.79535579681396E+00,3.29657018184662E-01
1.16325225830078E+01,5.88989019393921E+00
9.36812114715576E+00,4.36783266067505E+00
1.13264799118042E+01,3.84100961685181E+00
8.95799446105957E+00,3.4246027469635E+00
8.48824214935303E+00,2.38242602348328E+00
7.54199695587158E+00,1.35819458961487E+00
1.0769021987915E+01,5.54111766815186E+00
1.11765699386597E+01,1.94635391235352E+00
1.14063777923584E+01,3.8370532989502E+00
9.23418235778809E+00,9.6306973695755E-01
1.26654005050659E+01,6.21826553344727E+00
4.63518142700195E+00,1.50189960002899E+00
8.26309108734131E+00,1.67151525616646E-01
5.03396451473236E-01,2.17552924156189E+00
6.80331659317017E+00,1.24175131320953E+00
1.19085340499878E+01,2.69506692886353E+00
4.21700429916382E+00,1.53416979312897E+00
9.12786197662354E+00,2.63909339904785E+00
1.6288343667984E+00,3.13711547851563E+00
1.25803384780884E+01,3.51706314086914E+00
9.14710521697998E+00,3.87401795387268E+00
9.50228977203369E+00,3.1630117893219E+00
9.16544437408447E+00,8.20322155952454E-01
1.15480279922485E+01,4.03915500640869E+00
3.74820494651794E+00,1.17113494873047E+00
8.59630107879639E+00,1.23724126815796E+00
7.19390439987183E+00,1.2800852060318E+00
1.20566253662109E+01,4.83322811126709E+00
5.80806589126587E+00,1.40967047214508E+00
6.91173505783081E+00,8.32879915833473E-02
1.12727613449097E+01,3.28343343734741E+00
6.87454652786255E+00,2.19338154792786E+00
1.03027658462524E+01,4.3344144821167E+00
9.52526378631592E+00,2.86021995544434E+00
7.85061883926392E+00,2.52335071563721E+00
1.02614297866821E+01,4.44883632659912E+00
9.96453285217285E+00,1.01123976707458E+00
7.01548004150391E+00,1.96459341049194E+00
1.24450931549072E+01,5.77537727355957E+00
1.04416122436523E+01,4.98072195053101E+00
1.28183650970459E+01,5.68321895599365E+00
4.00275135040283E+00,6.6388601064682E-01
8.34253120422363E+00,3.25843906402588E+00
9.9242057800293E+00,2.00555348396301E+00
1.18175497055054E+01,5.72660493850708E+00
7.8564772605896E+00,1.6120023727417E+00
5.09783029556274E-01,2.91784167289734E+00
1.10084142684937E+01,3.97062563896179E+00
9.67337036132813E+00,4.03891181945801E+00
9.87785625457764E+00,2.4066367149353E+00
8.75159168243408E+00,2.80147194862366E+00
1.01514005661011E+01,4.45471382141113E+00
9.86770725250244E+00,4.23001289367676E+00
6.75267124176025E+00,1.46762275695801E+00
6.33530855178833E+00,2.06773951649666E-01
1.20259780883789E+01,6.25725793838501E+00
5.45604276657104E+00,2.73736387491226E-01
4.40871238708496E+00,3.47804367542267E-01
1.92186260223389E+00,3.4350311756134E+00
7.01277351379395E+00,-5.48902191221714E-02
1.00353088378906E+01,4.57413148880005E+00
5.74720335006714E+00,1.528400182724E+00
4.85487413406372E+00,4.97209519147873E-01
8.90705966949463E+00,2.85551762580872E+00
1.14509296417236E+01,3.14751124382019E+00
1.16962013244629E+01,5.32866287231445E+00
8.94082641601563E+00,3.69047975540161E+00
1.14203300476074E+01,2.57987117767334E+00
8.61172676086426E+00,2.52546691894531E+00
6.79338550567627E+00,7.78047680854797E-01
8.57452201843262E+00,3.57467985153198E+00
7.82489967346191E+00,1.6157488822937E+00
7.57081568241119E-01,2.32591104507446E+00
1.07172155380249E+01,3.33530354499817E+00
1.18274507522583E+01,3.39820027351379E+00
9.49617767333984E+00,1.56825578212738E+00
8.07437038421631E+00,1.78919208049774E+00
9.1214485168457E+00,2.11919569969177E+00
1.11287698745728E+01,4.47893667221069E+00
1.27727241516113E+01,4.72534656524658E+00
8.37029266357422E+00,2.83224558830261E+00
5.8734884262085E+00,1.91189694404602E+00
9.84460544586182E+00,1.20313310623169E+00
6.82177925109863E+00,8.39192122220993E-02
1.22982206344604E+01,3.56412482261658E+00
6.56333017349243E+00,8.00154149532318E-01
6.2533106803894E+00,1.41680669784546E+00
1.2803017616272E+01,5.76727676391602E+00
1.14619483947754E+01,5.50129222869873E+00
1.17579660415649E+01,3.6418137550354E+00
9.75006675720215E+00,1.78650116920471E+00
9.95916366577148E+00,3.10110139846802E+00
1.12225246429443E+01,1.97575128078461E+00
8.05172157287598E+00,2.12912678718567E+00
9.2107515335083E+00,4.20181131362915E+00
5.0435996055603E+00,9.17413607239723E-02
1.11181745529175E+01,4.66568040847778E+00
1.04527425765991E+01,4.9055643081665E+00
7.14078187942505E+00,2.13781070709229E+00
1.12924451828003E+01,3.5103075504303E+00
5.27704763412476E+00,1.01211695000529E-02
1.19577541351318E+01,3.1555814743042E+00
1.17345352172852E+01,2.67441344261169E+00
7.2875828742981E+00,4.78005081415176E-01
8.17952537536621E+00,3.11326622962952E-01
1.14270515441895E+01,4.81464624404907E+00
9.5720853805542E+00,1.26386952400208E+00
1.18561878204346E+01,3.32832264900208E+00
1.15037593841553E+01,3.51094126701355E+00
6.70928716659546E+00,5.10858356952667E-01
8.93181896209717E+00,2.36268067359924E+00
1.26525249481201E+01,6.03620481491089E+00
1.10836935043335E+01,5.12473058700562E+00
8.70413875579834E+00,7.08118915557861E-01
